0.0551 	INFO 	Keyboard events cleared
0.0545 	EXP 	welcome: autoDraw = True
5.3973 	DATA 	Keypress: space
5.4056 	INFO 	Keyboard events cleared
5.4051 	EXP 	welcome: autoDraw = False
5.4051 	EXP 	instructions: autoDraw = True
24.3625 	DEBUG 	Read csv file with pandas: conditions_practica.csv
24.3665 	DEBUG 	Clearing unnamed columns from conditions_practica.csv
24.3676 	EXP 	Imported conditions_practica.csv as conditions, 4 conditions, 4 params
24.3694 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
24.3700 	EXP 	New trial (rep=0, index=0): OrderedDict([('heterogeneity', 0.375), ('words', 'perro,aguila,lobo,dibujar,abrir,ensenar,saltar,reir,ballena,aprender,volar,beber,zorro,romper,comer,canguro'), ('max_category', 'verbs'), ('min_category', 'animals')])
24.3733 	DATA 	Keypress: space
24.3886 	EXP 	instructions: autoDraw = False
24.3886 	EXP 	fixation_cross: autoDraw = True
25.3481 	EXP 	Created sequence: sequential, trialTypes=1, nReps=16, seed=None
25.3486 	EXP 	New trial (rep=0, index=0): None
25.3732 	INFO 	Keyboard events cleared
25.3725 	EXP 	fixation_cross: autoDraw = False
25.3725 	EXP 	word_practica_text: height = 0.05
25.3725 	EXP 	word_practica_text: height = 0.05
25.3725 	EXP 	word_practica_text: height = 0.05
25.3725 	EXP 	word_practica_text: text = 'perro'
25.5394 	EXP 	word_practica_text: autoDraw = True
26.5401 	EXP 	word_practica_text: autoDraw = False
26.5496 	EXP 	New trial (rep=1, index=0): None
26.5734 	INFO 	Keyboard events cleared
26.5729 	EXP 	word_practica_text: autoDraw = False
26.5729 	EXP 	word_practica_text: height = 0.05
26.5729 	EXP 	word_practica_text: height = 0.05
26.5729 	EXP 	word_practica_text: height = 0.05
26.5729 	EXP 	word_practica_text: text = 'aguila'
26.7563 	EXP 	word_practica_text: autoDraw = True
27.7421 	EXP 	New trial (rep=2, index=0): None
27.7567 	INFO 	Keyboard events cleared
27.7562 	EXP 	word_practica_text: autoDraw = False
27.7562 	EXP 	word_practica_text: height = 0.05
27.7562 	EXP 	word_practica_text: height = 0.05
27.7562 	EXP 	word_practica_text: height = 0.05
27.7562 	EXP 	word_practica_text: text = 'lobo'
27.9383 	EXP 	word_practica_text: autoDraw = True
28.9391 	EXP 	word_practica_text: autoDraw = False
28.9432 	EXP 	New trial (rep=3, index=0): None
28.9569 	INFO 	Keyboard events cleared
28.9564 	EXP 	word_practica_text: autoDraw = False
28.9564 	EXP 	word_practica_text: height = 0.05
28.9564 	EXP 	word_practica_text: height = 0.05
28.9564 	EXP 	word_practica_text: height = 0.05
28.9564 	EXP 	word_practica_text: text = 'dibujar'
29.1413 	EXP 	word_practica_text: autoDraw = True
30.1422 	EXP 	New trial (rep=4, index=0): None
30.1558 	INFO 	Keyboard events cleared
30.1554 	EXP 	word_practica_text: autoDraw = False
30.1554 	EXP 	word_practica_text: height = 0.05
30.1554 	EXP 	word_practica_text: height = 0.05
30.1554 	EXP 	word_practica_text: height = 0.05
30.1554 	EXP 	word_practica_text: text = 'abrir'
30.3386 	EXP 	word_practica_text: autoDraw = True
31.3343 	EXP 	New trial (rep=5, index=0): None
